"","dist_year","Expulsion_Asian","Expulsion_Black","Expulsion_White","Expulsion_Hispanic","Expulsions_Males","Expulsions_Females","Expulsion_Other"
"24411","32276_2011-12","0","0","0",2,"0","0",0
"24412","32276_2011-12","0","0","0",2,"0","0",0
"24413","32276_2011-12","0","0","*",2,"0","0",0
"24414","32276_2011-12","0","0","*",2,"0","0",0
"24415","32276_2011-12","0","0","*",2,"0","0",0
"24416","32276_2011-12","0","0","*",2,"0","0",0
"24417","32276_2011-12","*","0","0",2,"0","0",0
"24418","32276_2011-12","*","0","0",2,"0","0",0
"24419","32276_2011-12","*","0","0",2,"0","0",0
"24420","32276_2011-12","*","0","0",2,"0","0",0
"24421","32276_2011-12","*","0","0",2,"0","0",0
"24422","32276_2011-12","*","0","0",2,"0","0",0
"24423","32276_2011-12","*","0","0",2,"0","0",0
"24424","32276_2011-12","*","0","0",2,"0","0",0
"24425","32276_2011-12","0","0","*",2,"0","0",0
"24426","32276_2011-12","0","0","*",2,"0","0",0
"24427","32276_2011-12","0","0","*",2,"0","0",0
"24428","32276_2011-12","0","0","*",2,"0","0",0
"24429","32276_2011-12","0","0","0",2,"0","0",0
"24430","32276_2011-12","0","0","0",2,"0","0",0
"24431","32276_2011-12","0","0","0",2,"0","0",0
"24432","32276_2011-12","0","0","0",2,"0","0",0
"24433","32276_2011-12","*","0","0",2,"0","0",0
"24434","32276_2011-12","*","0","0",2,"0","0",0
"24435","32276_2011-12","*","0","0",2,"0","0",0
"24436","32276_2011-12","*","0","0",2,"0","0",0
"24437","32276_2011-12","*","0","0",2,"0","0",0
"24438","32276_2011-12","*","0","0",2,"0","0",0
"24439","32276_2011-12","*","0","0",2,"0","0",0
"24440","32276_2011-12","*","0","0",2,"0","0",0
"24441","32276_2011-12","*","0","*",2,"0","0",0
"24442","32276_2011-12","*","0","*",2,"0","0",0
"24443","32276_2011-12","*","0","*",2,"0","0",0
"24444","32276_2011-12","*","0","*",2,"0","0",0
"24445","32276_2011-12","0","0","*",2,"0","0",0
"24446","32276_2011-12","0","0","*",2,"0","0",0
"24447","32276_2011-12","0","0","*",2,"0","0",0
"24448","32276_2011-12","0","0","*",2,"0","0",0
"24449","32276_2011-12","*","0","*",2,"0","0",0
"24450","32276_2011-12","*","0","*",2,"0","0",0
"24451","32276_2011-12","*","0","*",2,"0","0",0
"24452","32276_2011-12","*","0","*",2,"0","0",0
"24453","32276_2011-12","0","0","*",2,"0","0",0
"24454","32276_2011-12","0","0","*",2,"0","0",0
"24455","32276_2011-12","0","0","*",2,"0","0",0
"24456","32276_2011-12","0","0","*",2,"0","0",0
"24457","32276_2011-12","*","0","0",2,"0","0",0
"24458","32276_2011-12","*","0","0",2,"0","0",0
"24459","32276_2011-12","*","0","0",2,"0","0",0
"24460","32276_2011-12","*","0","0",2,"0","0",0
"24461","32276_2011-12","*","0","0",2,"0","0",0
"24462","32276_2011-12","*","0","0",2,"0","0",0
"24463","32276_2011-12","*","0","0",2,"0","0",0
"24464","32276_2011-12","*","0","0",2,"0","0",0
"24465","32276_2011-12","0","0","0",2,"0","0",0
"24466","32276_2011-12","0","0","0",2,"0","0",0
"24467","32276_2011-12","0","0","0",2,"0","0",0
"24468","32276_2011-12","0","0","0",2,"0","0",0
"24469","32276_2011-12","*","0","0",2,"0","0",0
"24470","32276_2011-12","*","0","0",2,"0","0",0
"24471","32276_2011-12","*","0","0",2,"0","0",0
"24472","32276_2011-12","*","0","0",2,"0","0",0
"24473","32276_2011-12","0","0","0",2,"0","0",0
"24474","32276_2011-12","0","0","0",2,"0","0",0
"24475","32276_2011-12","0","0","0",2,"0","0",0
"24476","32276_2011-12","0","0","0",2,"0","0",0
"24477","32276_2011-12","*","0","0",2,"0","0",0
"24478","32276_2011-12","*","0","0",2,"0","0",0
"24479","32276_2011-12","*","0","0",2,"0","0",0
"24480","32276_2011-12","*","0","0",2,"0","0",0
"24481","32276_2011-12","*","0","0",2,"0","0",0
"24482","32276_2011-12","*","0","0",2,"0","0",0
"24483","32276_2011-12","*","0","0",2,"0","0",0
"24484","32276_2011-12","*","0","0",2,"0","0",0
"24485","32276_2011-12","*","0","*",2,"0","0",0
"24486","32276_2011-12","*","0","*",2,"0","0",0
"24487","32276_2011-12","*","0","*",2,"0","0",0
"24488","32276_2011-12","*","0","*",2,"0","0",0
"24489","32276_2011-12","0","0","0",2,"0","0",0
"24490","32276_2011-12","0","0","0",2,"0","0",0
"24491","32276_2011-12","0","0","0",2,"0","0",0
"24492","32276_2011-12","0","0","0",2,"0","0",0
"24493","32276_2011-12","*","0","0",2,"0","0",0
"24494","32276_2011-12","*","0","0",2,"0","0",0
"24495","32276_2011-12","*","0","0",2,"0","0",0
"24496","32276_2011-12","*","0","0",2,"0","0",0
"24497","32276_2011-12","*","0","*",2,"0","0",0
"24498","32276_2011-12","*","0","*",2,"0","0",0
"24499","32276_2011-12","*","0","*",2,"0","0",0
"24500","32276_2011-12","*","0","*",2,"0","0",0
"24501","32276_2011-12","*","0","0",2,"0","0",0
"24502","32276_2011-12","*","0","0",2,"0","0",0
"24503","32276_2011-12","*","0","0",2,"0","0",0
"24504","32276_2011-12","*","0","0",2,"0","0",0
"24505","32276_2011-12","0","0","0",2,"0","0",0
"24506","32276_2011-12","0","0","0",2,"0","0",0
"24507","32276_2011-12","0","0","0",2,"0","0",0
"24508","32276_2011-12","0","0","0",2,"0","0",0
"24509","32276_2011-12","*","0","*",2,"0","0",0
"24510","32276_2011-12","*","0","*",2,"0","0",0
"24511","32276_2011-12","*","0","*",2,"0","0",0
"24512","32276_2011-12","*","0","*",2,"0","0",0
"24513","32276_2011-12","*","0","0",2,"0","0",0
"24514","32276_2011-12","*","0","0",2,"0","0",0
"24515","32276_2011-12","*","0","0",2,"0","0",0
"24516","32276_2011-12","*","0","0",2,"0","0",0
"24517","32276_2011-12","*","0","*",2,"0","0",0
"24518","32276_2011-12","*","0","*",2,"0","0",0
"24519","32276_2011-12","*","0","*",2,"0","0",0
"24520","32276_2011-12","*","0","*",2,"0","0",0
"24521","32276_2011-12","*","0","*",2,"0","0",0
"24522","32276_2011-12","*","0","*",2,"0","0",0
"24523","32276_2011-12","*","0","*",2,"0","0",0
"24524","32276_2011-12","*","0","*",2,"0","0",0
"24525","32276_2011-12","*","0","0",2,"0","0",0
"24526","32276_2011-12","*","0","0",2,"0","0",0
"24527","32276_2011-12","*","0","0",2,"0","0",0
"24528","32276_2011-12","*","0","0",2,"0","0",0
"24529","32276_2011-12","*","0","0",2,"0","0",0
"24530","32276_2011-12","*","0","0",2,"0","0",0
"24531","32276_2011-12","*","0","0",2,"0","0",0
"24532","32276_2011-12","*","0","0",2,"0","0",0
"24533","32276_2011-12","*","0","0",2,"0","0",0
"24534","32276_2011-12","*","0","0",2,"0","0",0
"24535","32276_2011-12","*","0","0",2,"0","0",0
"24536","32276_2011-12","*","0","0",2,"0","0",0
"24537","32276_2011-12","0","0","0",2,"0","0",0
"24538","32276_2011-12","0","0","0",2,"0","0",0
"24539","32276_2011-12","0","0","0",2,"0","0",0
"24540","32276_2011-12","0","0","0",2,"0","0",0
"24541","32276_2011-12","0","0","*",2,"0","0",0
"24542","32276_2011-12","0","0","*",2,"0","0",0
"24543","32276_2011-12","0","0","*",2,"0","0",0
"24544","32276_2011-12","0","0","*",2,"0","0",0
"24545","32276_2011-12","*","0","0",2,"0","0",0
"24546","32276_2011-12","*","0","0",2,"0","0",0
"24547","32276_2011-12","*","0","0",2,"0","0",0
"24548","32276_2011-12","*","0","0",2,"0","0",0
"24549","32276_2011-12","0","0","*",2,"0","0",0
"24550","32276_2011-12","0","0","*",2,"0","0",0
"24551","32276_2011-12","0","0","*",2,"0","0",0
"24552","32276_2011-12","0","0","*",2,"0","0",0
"24553","32276_2011-12","*","0","*",2,"0","0",0
"24554","32276_2011-12","*","0","*",2,"0","0",0
"24555","32276_2011-12","*","0","*",2,"0","0",0
"24556","32276_2011-12","*","0","*",2,"0","0",0
"24557","32276_2011-12","*","0","*",2,"0","0",0
"24558","32276_2011-12","*","0","*",2,"0","0",0
"24559","32276_2011-12","*","0","*",2,"0","0",0
"24560","32276_2011-12","*","0","*",2,"0","0",0
"24561","32276_2011-12","*","0","*",2,"0","0",0
"24562","32276_2011-12","*","0","*",2,"0","0",0
"24563","32276_2011-12","*","0","*",2,"0","0",0
"24564","32276_2011-12","*","0","*",2,"0","0",0
"24565","32276_2011-12","*","0","0",2,"0","0",0
"24566","32276_2011-12","*","0","0",2,"0","0",0
"24567","32276_2011-12","*","0","0",2,"0","0",0
"24568","32276_2011-12","*","0","0",2,"0","0",0
"24569","32276_2011-12","*","0","*",2,"0","0",0
"24570","32276_2011-12","*","0","*",2,"0","0",0
"24571","32276_2011-12","*","0","*",2,"0","0",0
"24572","32276_2011-12","*","0","*",2,"0","0",0
"24573","32276_2011-12","*","0","*",2,"0","0",0
"24574","32276_2011-12","*","0","*",2,"0","0",0
"24575","32276_2011-12","*","0","*",2,"0","0",0
"24576","32276_2011-12","*","0","*",2,"0","0",0
"24577","32276_2011-12","*","0","0",2,"0","0",0
"24578","32276_2011-12","*","0","0",2,"0","0",0
"24579","32276_2011-12","*","0","0",2,"0","0",0
"24580","32276_2011-12","*","0","0",2,"0","0",0
"24581","32276_2011-12","*","0","0",2,"0","0",0
"24582","32276_2011-12","*","0","0",2,"0","0",0
"24583","32276_2011-12","*","0","0",2,"0","0",0
"24584","32276_2011-12","*","0","0",2,"0","0",0
"24585","32276_2011-12","*","0","*",2,"0","0",0
"24586","32276_2011-12","*","0","*",2,"0","0",0
"24587","32276_2011-12","*","0","*",2,"0","0",0
"24588","32276_2011-12","*","0","*",2,"0","0",0
"24589","32276_2011-12","*","0","0",2,"0","0",0
"24590","32276_2011-12","*","0","0",2,"0","0",0
"24591","32276_2011-12","*","0","0",2,"0","0",0
"24592","32276_2011-12","*","0","0",2,"0","0",0
"24593","32276_2011-12","*","0","0",2,"0","0",0
"24594","32276_2011-12","*","0","0",2,"0","0",0
"24595","32276_2011-12","*","0","0",2,"0","0",0
"24596","32276_2011-12","*","0","0",2,"0","0",0
"24597","32276_2011-12","0","0","0",2,"0","0",0
"24598","32276_2011-12","0","0","0",2,"0","0",0
"24599","32276_2011-12","0","0","0",2,"0","0",0
"24600","32276_2011-12","0","0","0",2,"0","0",0
"24601","32276_2011-12","*","0","0",2,"0","0",0
"24602","32276_2011-12","*","0","0",2,"0","0",0
"24603","32276_2011-12","*","0","0",2,"0","0",0
"24604","32276_2011-12","*","0","0",2,"0","0",0
"24605","32276_2011-12","*","0","0",2,"0","0",0
"24606","32276_2011-12","*","0","0",2,"0","0",0
"24607","32276_2011-12","*","0","0",2,"0","0",0
"24608","32276_2011-12","*","0","0",2,"0","0",0
"24609","32276_2011-12","*","0","*",2,"0","0",0
"24610","32276_2011-12","*","0","*",2,"0","0",0
"24611","32276_2011-12","*","0","*",2,"0","0",0
"24612","32276_2011-12","*","0","*",2,"0","0",0
"24613","32276_2011-12","*","0","0",2,"0","0",0
"24614","32276_2011-12","*","0","0",2,"0","0",0
"24615","32276_2011-12","*","0","0",2,"0","0",0
"24616","32276_2011-12","*","0","0",2,"0","0",0
"24617","32276_2011-12","*","0","*",2,"0","0",0
"24618","32276_2011-12","*","0","*",2,"0","0",0
"24619","32276_2011-12","*","0","*",2,"0","0",0
"24620","32276_2011-12","*","0","*",2,"0","0",0
"24621","32276_2011-12","*","0","0",2,"0","0",0
"24622","32276_2011-12","*","0","0",2,"0","0",0
"24623","32276_2011-12","*","0","0",2,"0","0",0
"24624","32276_2011-12","*","0","0",2,"0","0",0
"24625","32276_2011-12","*","0","0",2,"0","0",0
"24626","32276_2011-12","*","0","0",2,"0","0",0
"24627","32276_2011-12","*","0","0",2,"0","0",0
"24628","32276_2011-12","*","0","0",2,"0","0",0
"24629","32276_2011-12","*","0","0",2,"0","0",0
"24630","32276_2011-12","*","0","0",2,"0","0",0
"24631","32276_2011-12","*","0","0",2,"0","0",0
"24632","32276_2011-12","*","0","0",2,"0","0",0
"24633","32276_2011-12","0","0","*",2,"0","0",0
"24634","32276_2011-12","0","0","*",2,"0","0",0
"24635","32276_2011-12","0","0","*",2,"0","0",0
"24636","32276_2011-12","0","0","*",2,"0","0",0
"24637","32276_2011-12","*","0","*",2,"0","0",0
"24638","32276_2011-12","*","0","*",2,"0","0",0
"24639","32276_2011-12","*","0","*",2,"0","0",0
"24640","32276_2011-12","*","0","*",2,"0","0",0
"24641","32276_2011-12","*","0","0",2,"0","0",0
"24642","32276_2011-12","*","0","0",2,"0","0",0
"24643","32276_2011-12","*","0","0",2,"0","0",0
"24644","32276_2011-12","*","0","0",2,"0","0",0
"24645","32276_2011-12","*","0","*",2,"0","0",0
"24646","32276_2011-12","*","0","*",2,"0","0",0
"24647","32276_2011-12","*","0","*",2,"0","0",0
"24648","32276_2011-12","*","0","*",2,"0","0",0
"24649","32276_2011-12","*","0","*",2,"0","0",0
"24650","32276_2011-12","*","0","*",2,"0","0",0
"24651","32276_2011-12","*","0","*",2,"0","0",0
"24652","32276_2011-12","*","0","*",2,"0","0",0
"24653","32276_2011-12","0","0","*",2,"0","0",0
"24654","32276_2011-12","0","0","*",2,"0","0",0
"24655","32276_2011-12","0","0","*",2,"0","0",0
"24656","32276_2011-12","0","0","*",2,"0","0",0
"24657","32276_2011-12","*","0","0",2,"0","0",0
"24658","32276_2011-12","*","0","0",2,"0","0",0
"24659","32276_2011-12","*","0","0",2,"0","0",0
"24660","32276_2011-12","*","0","0",2,"0","0",0
"24661","32276_2011-12","*","0","*",2,"0","0",0
"24662","32276_2011-12","*","0","*",2,"0","0",0
"24663","32276_2011-12","*","0","*",2,"0","0",0
"24664","32276_2011-12","*","0","*",2,"0","0",0
"24665","32276_2011-12","*","0","0",2,"0","0",0
"24666","32276_2011-12","*","0","0",2,"0","0",0
"24667","32276_2011-12","*","0","0",2,"0","0",0
"24668","32276_2011-12","*","0","0",2,"0","0",0
"24669","32276_2011-12","*","0","*",2,"0","0",0
"24670","32276_2011-12","*","0","*",2,"0","0",0
"24671","32276_2011-12","*","0","*",2,"0","0",0
"24672","32276_2011-12","*","0","*",2,"0","0",0
"24673","32276_2011-12","*","0","0",2,"0","0",0
"24674","32276_2011-12","*","0","0",2,"0","0",0
"24675","32276_2011-12","*","0","0",2,"0","0",0
"24676","32276_2011-12","*","0","0",2,"0","0",0
"24677","32276_2011-12","*","0","*",2,"0","0",0
"24678","32276_2011-12","*","0","*",2,"0","0",0
"24679","32276_2011-12","*","0","*",2,"0","0",0
"24680","32276_2011-12","*","0","*",2,"0","0",0
"24681","32276_2011-12","*","0","*",2,"0","0",0
"24682","32276_2011-12","*","0","*",2,"0","0",0
"24683","32276_2011-12","*","0","*",2,"0","0",0
"24684","32276_2011-12","*","0","*",2,"0","0",0
"24685","32276_2011-12","*","0","*",2,"0","0",0
"24686","32276_2011-12","*","0","*",2,"0","0",0
"24687","32276_2011-12","*","0","*",2,"0","0",0
"24688","32276_2011-12","*","0","*",2,"0","0",0
"24689","32276_2011-12","0","0","*",2,"0","0",0
"24690","32276_2011-12","0","0","*",2,"0","0",0
"24691","32276_2011-12","0","0","*",2,"0","0",0
"24692","32276_2011-12","0","0","*",2,"0","0",0
"24693","32276_2011-12","*","0","*",2,"0","0",0
"24694","32276_2011-12","*","0","*",2,"0","0",0
"24695","32276_2011-12","*","0","*",2,"0","0",0
"24696","32276_2011-12","*","0","*",2,"0","0",0
"24697","32276_2011-12","*","0","0",2,"0","0",0
"24698","32276_2011-12","*","0","0",2,"0","0",0
"24699","32276_2011-12","*","0","0",2,"0","0",0
"24700","32276_2011-12","*","0","0",2,"0","0",0
"24701","32276_2011-12","0","0","0",2,"0","0",0
"24702","32276_2011-12","0","0","0",2,"0","0",0
"24703","32276_2011-12","0","0","0",2,"0","0",0
"24704","32276_2011-12","0","0","0",2,"0","0",0
"24705","32276_2011-12","0","0","0",2,"0","0",0
"24706","32276_2011-12","0","0","0",2,"0","0",0
"24707","32276_2011-12","0","0","0",2,"0","0",0
"24708","32276_2011-12","0","0","0",2,"0","0",0
"24709","32276_2011-12","*","0","*",2,"0","0",0
"24710","32276_2011-12","*","0","*",2,"0","0",0
"24711","32276_2011-12","*","0","*",2,"0","0",0
"24712","32276_2011-12","*","0","*",2,"0","0",0
"24713","32276_2011-12","*","0","*",2,"0","0",0
"24714","32276_2011-12","*","0","*",2,"0","0",0
"24715","32276_2011-12","*","0","*",2,"0","0",0
"24716","32276_2011-12","*","0","*",2,"0","0",0
"24717","32276_2011-12","*","0","*",2,"0","0",0
"24718","32276_2011-12","*","0","*",2,"0","0",0
"24719","32276_2011-12","*","0","*",2,"0","0",0
"24720","32276_2011-12","*","0","*",2,"0","0",0
"24721","32276_2011-12","0","0","*",2,"0","0",0
"24722","32276_2011-12","0","0","*",2,"0","0",0
"24723","32276_2011-12","0","0","*",2,"0","0",0
"24724","32276_2011-12","0","0","*",2,"0","0",0
"24725","32276_2011-12","*","0","0",2,"0","0",0
"24726","32276_2011-12","*","0","0",2,"0","0",0
"24727","32276_2011-12","*","0","0",2,"0","0",0
"24728","32276_2011-12","*","0","0",2,"0","0",0
"24729","32276_2011-12","*","0","0",2,"0","0",0
"24730","32276_2011-12","*","0","0",2,"0","0",0
"24731","32276_2011-12","*","0","0",2,"0","0",0
"24732","32276_2011-12","*","0","0",2,"0","0",0
"24733","32276_2011-12","*","0","*",2,"0","0",0
"24734","32276_2011-12","*","0","*",2,"0","0",0
"24735","32276_2011-12","*","0","*",2,"0","0",0
"24736","32276_2011-12","*","0","*",2,"0","0",0
"24737","32276_2011-12","*","0","*",2,"0","0",0
"24738","32276_2011-12","*","0","*",2,"0","0",0
"24739","32276_2011-12","*","0","*",2,"0","0",0
"24740","32276_2011-12","*","0","*",2,"0","0",0
"24741","32276_2011-12","*","0","0",2,"0","0",0
"24742","32276_2011-12","*","0","0",2,"0","0",0
"24743","32276_2011-12","*","0","0",2,"0","0",0
"24744","32276_2011-12","*","0","0",2,"0","0",0
"24745","32276_2011-12","*","0","0",2,"0","0",0
"24746","32276_2011-12","*","0","0",2,"0","0",0
"24747","32276_2011-12","*","0","0",2,"0","0",0
"24748","32276_2011-12","*","0","0",2,"0","0",0
"24749","32276_2011-12","*","0","*",2,"0","0",0
"24750","32276_2011-12","*","0","*",2,"0","0",0
"24751","32276_2011-12","*","0","*",2,"0","0",0
"24752","32276_2011-12","*","0","*",2,"0","0",0
"24753","32276_2011-12","*","0","*",2,"0","0",0
"24754","32276_2011-12","*","0","*",2,"0","0",0
"24755","32276_2011-12","*","0","*",2,"0","0",0
"24756","32276_2011-12","*","0","*",2,"0","0",0
"24757","32276_2011-12","*","0","*",2,"0","0",0
"24758","32276_2011-12","*","0","*",2,"0","0",0
"24759","32276_2011-12","*","0","*",2,"0","0",0
"24760","32276_2011-12","*","0","*",2,"0","0",0
"24761","32276_2011-12","*","0","0",2,"0","0",0
"24762","32276_2011-12","*","0","0",2,"0","0",0
"24763","32276_2011-12","*","0","0",2,"0","0",0
"24764","32276_2011-12","*","0","0",2,"0","0",0
"24765","32276_2011-12","0","0","*",2,"0","0",0
"24766","32276_2011-12","0","0","*",2,"0","0",0
"24767","32276_2011-12","0","0","*",2,"0","0",0
"24768","32276_2011-12","0","0","*",2,"0","0",0
"24769","32276_2011-12","0","0","*",2,"0","0",0
"24770","32276_2011-12","0","0","*",2,"0","0",0
"24771","32276_2011-12","0","0","*",2,"0","0",0
"24772","32276_2011-12","0","0","*",2,"0","0",0
"24773","32276_2011-12","*","0","*",2,"0","0",0
"24774","32276_2011-12","*","0","*",2,"0","0",0
"24775","32276_2011-12","*","0","*",2,"0","0",0
"24776","32276_2011-12","*","0","*",2,"0","0",0
"24777","32276_2011-12","*","0","0",2,"0","0",0
"24778","32276_2011-12","*","0","0",2,"0","0",0
"24779","32276_2011-12","*","0","0",2,"0","0",0
"24780","32276_2011-12","*","0","0",2,"0","0",0
"24781","32276_2011-12","*","0","*",2,"0","0",0
"24782","32276_2011-12","*","0","*",2,"0","0",0
"24783","32276_2011-12","*","0","*",2,"0","0",0
"24784","32276_2011-12","*","0","*",2,"0","0",0
"24785","32276_2011-12","*","0","*",2,"0","0",0
"24786","32276_2011-12","*","0","*",2,"0","0",0
"24787","32276_2011-12","*","0","*",2,"0","0",0
"24788","32276_2011-12","*","0","*",2,"0","0",0
"24789","32276_2011-12","*","0","0",2,"0","0",0
"24790","32276_2011-12","*","0","0",2,"0","0",0
"24791","32276_2011-12","*","0","0",2,"0","0",0
"24792","32276_2011-12","*","0","0",2,"0","0",0
"24793","32276_2011-12","*","0","*",2,"0","0",0
"24794","32276_2011-12","*","0","*",2,"0","0",0
"24795","32276_2011-12","*","0","*",2,"0","0",0
"24796","32276_2011-12","*","0","*",2,"0","0",0
"24797","32276_2011-12","0","0","0",2,"0","0",0
"24798","32276_2011-12","0","0","0",2,"0","0",0
"24799","32276_2011-12","0","0","0",2,"0","0",0
"24800","32276_2011-12","0","0","0",2,"0","0",0
"24801","32276_2011-12","*","0","0",2,"0","0",0
"24802","32276_2011-12","*","0","0",2,"0","0",0
"24803","32276_2011-12","*","0","0",2,"0","0",0
"24804","32276_2011-12","*","0","0",2,"0","0",0
"24805","32276_2011-12","0","0","*",2,"0","0",0
"24806","32276_2011-12","0","0","*",2,"0","0",0
"24807","32276_2011-12","0","0","*",2,"0","0",0
"24808","32276_2011-12","0","0","*",2,"0","0",0
"24809","32276_2011-12","0","0","*",2,"0","0",0
"24810","32276_2011-12","0","0","*",2,"0","0",0
"24811","32276_2011-12","0","0","*",2,"0","0",0
"24812","32276_2011-12","0","0","*",2,"0","0",0
"24813","32276_2011-12","*","0","0",2,"0","0",0
"24814","32276_2011-12","*","0","0",2,"0","0",0
"24815","32276_2011-12","*","0","0",2,"0","0",0
"24816","32276_2011-12","*","0","0",2,"0","0",0
"24817","32276_2011-12","0","0","0",2,"0","0",0
"24818","32276_2011-12","0","0","0",2,"0","0",0
"24819","32276_2011-12","0","0","0",2,"0","0",0
"24820","32276_2011-12","0","0","0",2,"0","0",0
"24821","32276_2011-12","*","0","0",2,"0","0",0
"24822","32276_2011-12","*","0","0",2,"0","0",0
"24823","32276_2011-12","*","0","0",2,"0","0",0
"24824","32276_2011-12","*","0","0",2,"0","0",0
"24825","32276_2011-12","0","0","*",2,"0","0",0
"24826","32276_2011-12","0","0","*",2,"0","0",0
"24827","32276_2011-12","0","0","*",2,"0","0",0
"24828","32276_2011-12","0","0","*",2,"0","0",0
"24829","32276_2011-12","*","0","0",2,"0","0",0
"24830","32276_2011-12","*","0","0",2,"0","0",0
"24831","32276_2011-12","*","0","0",2,"0","0",0
"24832","32276_2011-12","*","0","0",2,"0","0",0
"24833","32276_2011-12","*","0","*",2,"0","0",0
