"","dist_year","Expulsion_Female","Expulsion_Male","Expulsion_Total","Expulsion_Asian","Expulsion_Black","Expulsion_Hispanic","Expulsion_White","Expulsion_Other"
"3689","68676_2014-15",7,26,33,4,12,14,1,2
"3690","68700_2014-15",1,2,3,0,0,2,1,NA
"3691","68726_2014-15",0,0,0,NA,0,0,0,NA
"3692","68759_2014-15",13,15,28,1,0,15,11,1
"3693","68791_2014-15",0,0,0,NA,0,0,0,NA
"3694","68809_2014-15",3,8,11,0,1,4,6,0
"3695","68825_2014-15",0,0,0,NA,NA,0,0,NA
"3696","68833_2014-15",0,0,0,0,NA,0,0,NA
"3697","68841_2014-15",0,0,0,0,0,0,0,NA
"3698","68858_2014-15",0,0,0,0,0,0,NA,NA
"3699","68866_2014-15",0,0,0,0,0,0,0,NA
"3700","68874_2014-15",0,0,0,0,0,0,0,NA
"3701","68882_2014-15",0,0,0,0,0,0,0,NA
"3702","68890_2014-15",0,3,3,0,0,3,0,NA
"3703","68908_2014-15",0,0,0,0,NA,0,0,NA
"3704","68916_2014-15",0,0,0,0,0,0,0,0
"3705","68924_2014-15",2,20,22,1,1,9,2,NA
"3706","68932_2014-15",0,0,0,0,0,0,0,0
"3707","68940_2014-15",0,0,0,0,NA,0,0,NA
"3708","68957_2014-15",0,0,0,0,0,0,0,NA
"3709","68965_2014-15",0,0,0,0,0,0,0,0
"3710","68973_2014-15",0,0,0,0,0,0,0,NA
"3711","68981_2014-15",0,0,0,0,NA,0,0,NA
"3712","68999_2014-15",0,0,0,0,0,0,0,0
"3713","69005_2014-15",0,0,0,0,0,0,0,0
"3714","69013_2014-15",0,4,4,0,0,4,0,NA
"3715","69021_2014-15",0,0,0,0,0,0,0,NA
"3716","69039_2014-15",0,1,1,0,0,1,0,0
"3717","69047_2014-15",0,12,12,0,1,8,2,NA
"3718","69062_2014-15",5,19,24,1,0,14,2,7
"3719","69070_2014-15",8,24,32,0,1,25,1,5
"3720","69088_2014-15",0,0,0,0,NA,0,0,NA
"3721","69104_2014-15",0,0,0,NA,NA,0,0,NA
"3722","69112_2014-15",0,0,0,0,0,0,0,NA
"3723","69120_2014-15",1,1,2,0,0,2,0,NA
"3724","69138_2014-15",0,0,0,NA,NA,0,0,NA
"3725","69146_2014-15",2,4,6,0,0,6,0,NA
"3726","69161_2014-15",0,0,0,NA,NA,NA,0,NA
"3727","69179_2014-15",0,0,0,NA,0,0,0,0
"3728","69195_2014-15",0,2,2,0,0,2,0,NA
"3729","69203_2014-15",0,1,1,NA,NA,1,0,NA
"3730","69211_2014-15",0,0,0,0,0,0,0,NA
"3731","69229_2014-15",1,13,14,1,1,9,3,NA
"3732","69245_2014-15",0,0,0,NA,NA,0,0,NA
"3733","69252_2014-15",0,0,0,NA,NA,0,0,NA
"3734","69260_2014-15",0,4,4,0,0,4,0,0
"3735","69310_2014-15",4,8,12,0,0,12,0,0
"3736","69328_2014-15",0,0,0,NA,NA,0,0,0
"3737","69336_2014-15",0,0,0,NA,NA,0,0,NA
"3738","69344_2014-15",0,0,0,NA,NA,0,0,NA
"3739","69369_2014-15",0,0,0,0,0,0,0,NA
"3740","69377_2014-15",3,13,16,2,0,11,0,3
"3741","69385_2014-15",0,0,0,0,0,0,0,0
"3742","69393_2014-15",0,2,2,0,0,2,0,0
"3743","69401_2014-15",3,28,31,0,3,21,6,NA
"3744","69419_2014-15",0,6,6,2,0,2,2,0
"3745","69427_2014-15",1,12,13,1,0,8,3,1
"3746","69435_2014-15",0,0,0,0,0,0,0,0
"3747","69450_2014-15",0,2,2,1,0,1,0,0
"3748","69468_2014-15",1,17,18,1,0,9,4,NA
"3749","69484_2014-15",7,13,20,0,0,19,1,0
"3750","69492_2014-15",0,0,0,NA,0,0,0,NA
"3751","69500_2014-15",0,0,0,0,NA,0,0,NA
"3752","69518_2014-15",0,0,0,0,0,0,0,NA
"3753","69526_2014-15",0,0,0,0,0,0,0,NA
"3754","69534_2014-15",0,0,0,0,0,0,0,NA
"3755","69542_2014-15",0,0,0,NA,0,0,0,NA
"3756","69575_2014-15",0,0,0,0,0,0,0,NA
"3757","69583_2014-15",6,11,17,0,1,12,3,1
"3758","69591_2014-15",0,0,0,0,0,0,0,NA
"3759","69609_2014-15",0,0,0,0,0,0,0,NA
"3760","69617_2014-15",2,3,5,0,0,5,0,0
"3761","69625_2014-15",0,0,0,0,0,0,0,0
"3762","69633_2014-15",0,0,0,0,0,0,0,NA
"3763","69641_2014-15",0,0,0,0,0,0,0,0
"3764","69666_2014-15",3,20,23,2,2,19,0,0
"3765","69674_2014-15",2,25,27,2,4,9,9,3
"3766","69682_2014-15",0,0,0,0,NA,0,0,NA
"3767","69690_2014-15",0,0,0,0,0,0,0,0
"3768","69708_2014-15",0,4,4,0,0,1,3,0
"3769","69732_2014-15",0,0,0,NA,NA,NA,0,NA
"3770","69757_2014-15",0,0,0,NA,0,NA,0,NA
"3771","69765_2014-15",0,0,0,0,0,0,0,NA
"3772","69773_2014-15",0,0,0,NA,0,NA,0,NA
"3773","69781_2014-15",0,0,0,0,NA,0,0,NA
"3774","69799_2014-15",0,1,1,0,0,0,1,NA
"3775","69807_2014-15",0,4,4,0,0,0,4,0
"3776","69815_2014-15",0,0,0,0,0,0,0,NA
"3777","69823_2014-15",1,4,5,0,0,4,1,NA
"3778","69849_2014-15",0,0,0,0,0,0,0,NA
"3779","69856_2014-15",4,6,10,0,0,1,6,NA
"3780","69872_2014-15",0,0,0,NA,NA,0,0,NA
"3781","69880_2014-15",0,0,0,NA,NA,0,0,NA
"3782","69914_2014-15",1,0,1,0,0,0,1,NA
"3783","69922_2014-15",0,0,0,0,NA,0,0,NA
"3784","69948_2014-15",0,0,0,0,NA,0,0,0
"3785","69955_2014-15",0,0,0,0,0,0,0,NA
"3786","69971_2014-15",0,1,1,0,0,0,1,NA
"3787","69989_2014-15",0,0,0,NA,NA,0,0,NA
"3788","69997_2014-15",0,0,0,0,0,NA,0,NA
"3789","70003_2014-15",0,0,0,0,0,0,0,NA
"3790","70011_2014-15",0,0,0,0,0,0,0,NA
"3791","70029_2014-15",0,0,0,NA,NA,NA,0,NA
"3792","70037_2014-15",NA,NA,0,0,0,NA,NA,NA
"3793","70045_2014-15",0,0,0,0,NA,0,0,NA
"3794","70052_2014-15",0,0,0,NA,0,0,0,NA
"3795","70078_2014-15",0,0,0,NA,NA,0,0,NA
"3796","70086_2014-15",0,0,0,0,0,NA,0,NA
"3797","70094_2014-15",0,0,0,NA,NA,0,0,NA
"3798","70110_2014-15",0,0,0,0,0,0,0,NA
"3799","70128_2014-15",0,0,0,NA,NA,0,0,NA
"3800","70136_2014-15",1,17,18,0,1,4,12,1
"3801","70169_2014-15",0,0,0,NA,NA,0,0,NA
"3802","70177_2014-15",0,0,0,NA,NA,0,0,NA
"3803","70185_2014-15",0,0,0,NA,0,0,0,NA
"3804","70193_2014-15",NA,NA,0,0,0,0,0,NA
"3805","70201_2014-15",0,0,0,0,NA,0,0,NA
"3806","70227_2014-15",0,0,0,0,NA,0,0,NA
"3807","70243_2014-15",0,0,0,0,0,0,0,NA
"3808","70250_2014-15",0,0,0,0,NA,0,0,NA
"3809","70292_2014-15",NA,NA,0,0,0,NA,0,NA
"3810","70318_2014-15",0,0,0,0,NA,NA,0,NA
"3811","70326_2014-15",0,0,0,0,NA,0,0,NA
"3812","70334_2014-15",0,0,0,0,0,0,0,0
"3813","70359_2014-15",0,0,0,0,0,NA,0,NA
"3814","70367_2014-15",0,0,0,0,0,NA,0,NA
"3815","70375_2014-15",NA,NA,0,0,0,NA,NA,NA
"3816","70383_2014-15",NA,NA,0,0,0,NA,0,NA
"3817","70409_2014-15",0,0,0,0,NA,NA,0,NA
"3818","70417_2014-15",0,0,0,NA,NA,0,0,NA
"3819","70425_2014-15",0,0,0,NA,0,0,0,NA
"3820","70458_2014-15",NA,NA,0,0,0,NA,NA,NA
"3821","70466_2014-15",0,0,0,0,0,0,0,NA
"3822","70482_2014-15",0,0,0,0,0,0,0,0
"3823","70490_2014-15",0,0,0,0,0,NA,0,NA
"3824","70508_2014-15",0,1,1,0,NA,0,1,NA
"3825","70516_2014-15",2,4,6,NA,NA,0,5,NA
"3826","70524_2014-15",1,1,2,0,0,1,1,0
"3827","70532_2014-15",2,12,14,0,0,12,2,0
"3828","70540_2014-15",12,35,47,0,18,23,3,3
"3829","70565_2014-15",0,0,0,0,0,0,0,0
"3830","70573_2014-15",4,16,20,0,4,7,5,4
"3831","70581_2014-15",0,2,2,0,1,1,0,0
"3832","70599_2014-15",0,0,0,0,0,0,0,NA
"3833","70607_2014-15",0,0,0,0,0,0,0,NA
"3834","70615_2014-15",0,1,1,0,0,0,1,NA
"3835","70623_2014-15",0,0,0,0,0,0,0,NA
"3836","70649_2014-15",0,0,0,NA,NA,0,0,NA
"3837","70656_2014-15",0,0,0,NA,NA,0,0,NA
"3838","70672_2014-15",0,0,0,NA,0,0,0,NA
"3839","70680_2014-15",0,0,0,NA,NA,0,0,NA
"3840","70698_2014-15",0,0,0,0,0,0,0,NA
"3841","70706_2014-15",0,0,0,NA,NA,0,0,NA
"3842","70714_2014-15",0,0,0,0,NA,0,0,NA
"3843","70722_2014-15",1,0,1,0,NA,1,0,NA
"3844","70730_2014-15",0,0,0,0,0,0,0,NA
"3845","70763_2014-15",0,0,0,0,0,0,0,NA
"3846","70789_2014-15",0,0,0,NA,NA,0,0,0
"3847","70797_2014-15",0,0,0,0,0,0,0,NA
"3848","70805_2014-15",0,0,0,0,0,0,0,NA
"3849","70813_2014-15",0,0,0,0,NA,NA,0,NA
"3850","70821_2014-15",0,0,0,0,0,NA,0,NA
"3851","70839_2014-15",0,0,0,0,0,0,0,NA
"3852","70847_2014-15",0,0,0,0,0,0,0,NA
"3853","70854_2014-15",0,0,0,0,0,0,0,NA
"3854","70862_2014-15",1,6,7,0,0,3,4,NA
"3855","70870_2014-15",0,0,0,0,0,0,0,NA
"3856","70888_2014-15",0,NA,0,0,0,0,0,0
"3857","70896_2014-15",0,0,0,0,0,0,0,0
"3858","70904_2014-15",0,1,1,0,0,1,0,NA
"3859","70912_2014-15",0,0,0,0,0,0,0,0
"3860","70920_2014-15",1,10,11,0,0,9,1,1
"3861","70938_2014-15",0,0,0,NA,NA,0,0,NA
"3862","70953_2014-15",7,15,22,0,1,15,6,NA
"3863","70961_2014-15",0,0,0,0,NA,0,0,NA
"3864","70979_2014-15",0,0,0,0,NA,0,0,NA
"3865","70995_2014-15",0,0,0,0,0,0,0,NA
"3866","71001_2014-15",0,0,0,0,0,0,0,NA
"3867","71019_2014-15",0,0,0,NA,0,0,0,NA
"3868","71035_2014-15",0,0,0,0,0,0,0,NA
"3869","71043_2014-15",4,16,20,0,0,16,3,1
"3870","71050_2014-15",0,0,0,0,NA,0,0,NA
"3871","71068_2014-15",0,0,0,NA,NA,0,0,NA
"3872","71076_2014-15",7,17,24,0,0,14,10,0
"3873","71084_2014-15",0,0,0,NA,NA,0,0,NA
"3874","71092_2014-15",0,0,0,0,0,0,0,NA
"3875","71100_2014-15",0,1,1,NA,0,0,1,NA
"3876","71134_2014-15",0,0,0,0,NA,0,0,NA
"3877","71142_2014-15",0,0,0,0,NA,0,0,NA
"3878","71167_2014-15",0,1,1,0,0,1,0,0
"3879","71175_2014-15",3,12,15,0,4,7,2,2
"3880","71209_2014-15",0,0,0,0,0,0,NA,0
"3881","71217_2014-15",4,24,28,1,2,22,3,0
"3882","71233_2014-15",0,0,0,0,0,0,0,NA
"3883","71266_2014-15",0,0,0,0,0,0,0,NA
"3884","71274_2014-15",0,0,0,0,0,0,0,0
"3885","71282_2014-15",3,5,8,1,1,4,2,0
"3886","71290_2014-15",0,0,0,0,0,0,0,0
"3887","71324_2014-15",0,0,0,NA,NA,0,0,NA
"3888","71357_2014-15",0,0,0,NA,0,0,0,NA
"3889","71365_2014-15",0,0,0,NA,NA,0,0,NA
"3890","71373_2014-15",0,0,0,NA,NA,0,0,NA
"3891","71381_2014-15",0,0,0,0,NA,0,0,NA
"3892","71399_2014-15",0,0,0,0,NA,0,0,NA
"3893","71407_2014-15",0,0,0,0,0,0,0,0
"3894","71415_2014-15",0,0,0,0,0,0,0,NA
"3895","71423_2014-15",0,0,0,0,0,0,0,0
"3896","71431_2014-15",0,0,0,NA,NA,0,0,NA
"3897","71449_2014-15",0,0,0,0,NA,0,0,NA
"3898","71456_2014-15",0,0,0,NA,0,0,0,NA
"3899","71464_2014-15",15,62,77,2,3,50,16,6
"3900","71472_2014-15",0,0,0,NA,NA,0,0,NA
"3901","71498_2014-15",0,1,1,0,0,0,1,NA
"3902","71506_2014-15",0,0,0,NA,NA,0,0,NA
"3903","71514_2014-15",NA,0,0,0,0,NA,0,NA
"3904","71522_2014-15",0,0,0,0,NA,0,0,NA
"3905","71530_2014-15",0,0,0,0,0,NA,0,NA
"3906","71548_2014-15",0,1,1,NA,NA,1,0,NA
"3907","71555_2014-15",0,0,0,0,0,0,0,NA
"3908","71563_2014-15",0,0,0,0,NA,0,0,NA
"3909","71571_2014-15",0,0,0,NA,NA,0,0,NA
"3910","71621_2014-15",1,10,11,0,0,1,9,NA
"3911","71639_2014-15",0,0,0,0,0,0,0,NA
"3912","71647_2014-15",0,0,0,NA,NA,NA,0,NA
"3913","71654_2014-15",0,0,0,NA,NA,0,0,NA
"3914","71662_2014-15",0,0,0,0,NA,0,0,NA
"3915","71670_2014-15",NA,NA,0,0,0,NA,0,0
"3916","71696_2014-15",0,0,0,NA,0,0,0,NA
"3917","71738_2014-15",0,0,0,0,0,NA,0,NA
"3918","71746_2014-15",0,0,0,NA,0,NA,0,NA
"3919","71761_2014-15",NA,0,0,0,0,NA,0,NA
"3920","71795_2014-15",0,0,0,0,0,0,0,NA
"3921","71803_2014-15",0,0,0,0,0,0,0,NA
"3922","71811_2014-15",0,0,0,0,NA,0,0,NA
"3923","71829_2014-15",0,0,0,0,NA,0,0,NA
"3924","71837_2014-15",0,0,0,0,0,0,0,NA
"3925","71845_2014-15",0,0,0,0,0,0,NA,NA
"3926","71852_2014-15",0,0,0,NA,NA,0,0,NA
"3927","71860_2014-15",0,3,3,0,NA,3,0,NA
"3928","71894_2014-15",0,1,1,0,0,1,0,NA
"3929","71902_2014-15",0,0,0,NA,NA,0,NA,NA
"3930","71944_2014-15",0,0,0,NA,0,0,0,NA
"3931","71951_2014-15",NA,NA,0,0,0,NA,0,NA
"3932","71969_2014-15",0,1,1,NA,NA,1,0,NA
"3933","71985_2014-15",0,0,0,NA,0,0,0,NA
"3934","71993_2014-15",0,2,2,0,NA,2,0,NA
"3935","72009_2014-15",0,0,0,NA,NA,0,0,NA
"3936","72017_2014-15",0,0,0,NA,NA,0,0,NA
"3937","72025_2014-15",0,0,0,NA,0,0,0,NA
"3938","72033_2014-15",0,0,0,NA,NA,0,0,NA
"3939","72041_2014-15",0,5,5,NA,0,4,0,NA
"3940","72058_2014-15",0,0,0,NA,0,0,NA,NA
"3941","72082_2014-15",0,1,1,NA,0,1,0,NA
"3942","72090_2014-15",0,0,0,NA,NA,0,0,NA
"3943","72108_2014-15",0,0,0,0,0,0,0,NA
"3944","72116_2014-15",0,0,0,NA,0,0,0,NA
"3945","72132_2014-15",0,0,0,NA,NA,0,0,NA
"3946","72140_2014-15",0,0,0,0,0,0,0,NA
"3947","72157_2014-15",0,5,5,NA,NA,4,1,NA
"3948","72173_2014-15",0,0,0,NA,NA,0,0,NA
"3949","72181_2014-15",1,0,1,0,0,1,0,NA
"3950","72199_2014-15",0,0,0,NA,NA,0,0,NA
"3951","72207_2014-15",0,0,0,NA,NA,0,0,NA
"3952","72215_2014-15",0,0,0,NA,NA,0,0,NA
"3953","72223_2014-15",0,0,0,NA,0,0,NA,NA
"3954","72231_2014-15",0,1,1,0,0,1,0,0
"3955","72249_2014-15",0,0,0,0,0,0,0,NA
"3956","72256_2014-15",20,69,89,3,6,66,12,2
"3957","72264_2014-15",0,0,0,0,NA,0,0,NA
"3958","72298_2014-15",0,0,0,0,0,0,0,NA
"3959","72306_2014-15",0,0,0,NA,NA,0,0,NA
"3960","72348_2014-15",0,0,0,NA,NA,0,0,NA
"3961","72355_2014-15",1,2,3,0,NA,0,3,NA
"3962","72363_2014-15",2,1,3,NA,0,0,3,NA
"3963","72371_2014-15",0,1,1,NA,NA,0,0,NA
"3964","72389_2014-15",2,4,6,0,0,1,5,NA
"3965","72397_2014-15",0,0,0,NA,NA,0,0,NA
"3966","72405_2014-15",0,0,0,0,0,0,0,NA
"3967","72413_2014-15",1,0,1,NA,0,0,1,NA
"3968","72421_2014-15",0,1,1,0,NA,0,1,NA
"3969","72447_2014-15",0,0,0,0,0,0,0,NA
"3970","72454_2014-15",1,10,11,0,0,10,1,NA
"3971","72462_2014-15",1,4,5,0,0,5,0,NA
"3972","72470_2014-15",0,0,0,0,0,0,0,NA
"3973","72504_2014-15",0,0,0,0,0,0,0,NA
"3974","72512_2014-15",0,1,1,0,0,1,0,NA
"3975","72520_2014-15",0,0,0,0,0,0,0,NA
"3976","72538_2014-15",0,0,0,0,0,0,0,0
"3977","72546_2014-15",22,51,73,0,5,61,5,NA
"3978","72553_2014-15",0,0,0,0,0,0,0,NA
"3979","72561_2014-15",1,4,5,0,0,4,1,0
"3980","72579_2014-15",0,0,0,NA,0,0,0,NA
"3981","72603_2014-15",7,21,28,0,2,9,15,2
"3982","72611_2014-15",0,0,0,0,0,0,0,NA
"3983","72652_2014-15",3,7,10,0,1,6,3,NA
"3984","72678_2014-15",0,1,1,0,0,1,0,0
"3985","72686_2014-15",0,0,0,NA,NA,0,0,NA
"3986","72694_2014-15",0,2,2,1,0,1,0,NA
"3987","72702_2014-15",0,0,0,NA,0,0,0,NA
"3988","72710_2014-15",0,0,0,0,0,0,0,0
"3989","72728_2014-15",0,0,0,NA,NA,0,0,NA
"3990","72736_2014-15",18,41,59,0,6,21,23,9
"3991","72744_2014-15",0,0,0,0,0,0,0,NA
"3992","72751_2014-15",1,1,2,0,1,0,1,NA
"3993","72769_2014-15",0,5,5,1,0,1,1,NA
"3994","73361_2014-15",0,1,1,NA,NA,1,0,NA
"3995","73379_2014-15",0,0,0,0,0,0,0,NA
"3996","73387_2014-15",0,4,4,1,2,1,0,NA
"3997","73437_2014-15",0,0,0,0,0,0,0,0
"3998","73445_2014-15",3,17,20,0,0,19,1,NA
"3999","73452_2014-15",0,0,0,0,0,0,0,0
"4000","73460_2014-15",0,0,0,0,0,0,0,NA
"4001","73544_2014-15",0,0,0,0,NA,0,0,NA
"4002","73551_2014-15",1,2,3,0,0,2,1,0
"4003","73569_2014-15",3,24,27,0,2,21,4,0
"4004","73585_2014-15",0,5,5,NA,0,1,4,NA
"4005","73593_2014-15",0,0,0,0,NA,0,0,NA
"4006","73601_2014-15",1,4,5,0,0,5,0,NA
"4007","73619_2014-15",0,2,2,0,0,2,0,NA
"4008","73635_2014-15",11,34,45,1,0,29,14,1
"4009","73643_2014-15",0,0,0,0,0,0,0,0
"4010","73650_2014-15",2,8,10,1,0,4,5,0
"4011","73668_2014-15",0,0,0,NA,NA,0,0,NA
"4012","73676_2014-15",3,20,23,0,0,22,0,1
"4013","73684_2014-15",0,0,0,NA,NA,0,0,NA
"4014","73692_2014-15",0,0,0,0,NA,0,0,NA
"4015","73700_2014-15",0,0,0,0,0,0,0,NA
"4016","73726_2014-15",0,0,0,0,0,0,0,NA
"4017","73742_2014-15",2,6,8,0,0,4,3,1
"4018","73759_2014-15",5,6,11,1,1,3,3,NA
"4019","73783_2014-15",0,0,0,NA,0,0,0,NA
"4020","73791_2014-15",0,11,11,0,1,9,1,0
"4021","73809_2014-15",0,1,1,NA,NA,0,1,NA
"4022","73825_2014-15",0,2,2,0,0,1,1,NA
"4023","73833_2014-15",0,0,0,0,0,NA,0,NA
"4024","73858_2014-15",0,0,0,NA,0,0,0,NA
"4025","73866_2014-15",0,0,0,NA,NA,0,0,NA
"4026","73874_2014-15",0,0,0,0,0,0,0,NA
"4027","73882_2014-15",0,14,14,0,0,7,4,3
"4028","73890_2014-15",0,1,1,0,0,1,0,0
"4029","73908_2014-15",0,2,2,0,0,2,0,NA
"4030","73916_2014-15",0,0,0,NA,NA,0,0,NA
"4031","73924_2014-15",1,4,5,0,0,1,2,2
"4032","73932_2014-15",1,10,11,0,NA,10,1,NA
"4033","73940_2014-15",0,0,0,0,0,0,0,NA
"4034","73957_2014-15",12,17,29,0,2,9,17,1
"4035","73965_2014-15",8,45,53,2,18,28,3,NA
"4036","73973_2014-15",0,0,0,0,0,0,0,0
"4037","73981_2014-15",1,0,1,0,0,0,1,NA
"4038","73999_2014-15",3,11,14,0,0,11,3,NA
"4039","75002_2014-15",0,0,0,0,0,0,0,NA
"4040","75010_2014-15",0,0,0,NA,0,0,0,NA
"4041","75028_2014-15",0,0,0,0,0,0,0,NA
"4042","75036_2014-15",0,0,0,NA,NA,0,0,NA
"4043","75044_2014-15",23,79,102,0,15,51,33,3
"4044","75051_2014-15",0,0,0,0,0,0,0,NA
"4045","75069_2014-15",0,0,0,0,0,0,0,0
"4046","75077_2014-15",27,60,87,0,17,37,30,3
"4047","75085_2014-15",2,9,11,0,0,3,8,0
"4048","75093_2014-15",0,0,0,0,0,0,0,0
"4049","75101_2014-15",0,4,4,0,1,0,2,NA
"4050","75119_2014-15",0,0,0,0,NA,0,0,NA
"4051","75127_2014-15",0,5,5,NA,NA,4,1,NA
"4052","75150_2014-15",0,0,0,NA,NA,0,0,NA
"4053","75168_2014-15",0,0,0,NA,NA,0,0,NA
"4054","75176_2014-15",11,26,37,0,5,22,9,1
"4055","75184_2014-15",0,0,0,NA,NA,0,0,NA
"4056","75192_2014-15",2,7,9,0,0,6,2,1
"4057","75200_2014-15",1,4,5,0,1,2,2,NA
"4058","75218_2014-15",0,0,0,0,NA,NA,0,NA
"4059","75234_2014-15",0,0,0,NA,NA,0,0,NA
"4060","75242_2014-15",4,18,22,0,6,12,2,2
"4061","75259_2014-15",0,0,0,0,NA,0,0,NA
"4062","75267_2014-15",1,2,3,0,1,1,1,NA
"4063","75275_2014-15",0,0,0,0,0,0,0,NA
"4064","75283_2014-15",6,9,15,0,7,5,1,2
"4065","75291_2014-15",0,2,2,1,0,1,0,0
"4066","75309_2014-15",0,1,1,0,0,1,0,0
"4067","75317_2014-15",0,3,3,NA,0,2,1,NA
"4068","75325_2014-15",0,2,2,0,0,2,0,NA
"4069","75333_2014-15",0,0,0,0,0,0,0,NA
"4070","75341_2014-15",2,1,3,0,0,0,3,0
"4071","75358_2014-15",0,2,2,0,0,1,1,NA
"4072","75366_2014-15",0,6,6,0,0,6,0,NA
"4073","75374_2014-15",0,0,0,NA,NA,0,0,NA
"4074","75382_2014-15",0,0,0,NA,0,0,0,NA
"4075","75390_2014-15",0,1,1,0,0,1,0,NA
"4076","75408_2014-15",0,15,15,NA,0,12,3,NA
"4077","75416_2014-15",0,0,0,NA,NA,0,0,NA
"4078","75432_2014-15",0,0,0,0,NA,0,0,NA
"4079","75440_2014-15",0,0,0,0,0,0,0,NA
"4080","75457_2014-15",1,9,10,0,0,6,3,1
"4081","75465_2014-15",0,0,0,NA,NA,0,0,NA
"4082","75473_2014-15",0,0,0,NA,NA,0,0,NA
"4083","75481_2014-15",0,2,2,0,0,2,0,NA
"4084","75499_2014-15",3,1,4,0,1,2,1,NA
"4085","75507_2014-15",0,2,2,0,0,0,2,NA
"4086","75515_2014-15",1,3,4,0,0,0,2,2
"4087","75523_2014-15",9,43,52,1,1,44,6,0
"4088","75531_2014-15",2,5,7,0,0,5,1,NA
"4089","75549_2014-15",0,5,5,0,NA,2,3,NA
"4090","75556_2014-15",3,12,15,0,0,13,2,NA
"4091","75564_2014-15",3,10,13,0,1,7,5,NA
"4092","75572_2014-15",2,3,5,0,0,2,3,0
"4093","75580_2014-15",0,0,0,0,0,0,0,NA
"4094","75598_2014-15",0,0,0,0,NA,0,0,NA
"4095","75606_2014-15",0,0,0,NA,NA,0,0,NA
"4096","75614_2014-15",0,0,0,0,0,0,0,NA
"4097","75630_2014-15",0,0,0,NA,NA,0,0,NA
"4098","75663_2014-15",0,1,1,0,0,0,1,NA
"4099","75697_2014-15",0,0,0,NA,0,0,0,NA
"4100","75713_2014-15",6,8,14,2,0,10,0,2
"4101","75739_2014-15",0,4,4,0,0,4,0,0
"4102","76414_2014-15",0,1,1,0,NA,0,1,NA
"4103","76455_2014-15",0,0,0,0,NA,0,0,NA
"4104","76471_2014-15",1,1,2,0,1,0,1,NA
"4105","76497_2014-15",0,0,0,0,0,0,0,0
"4106","76505_2014-15",4,3,7,1,3,2,1,0
"4107","76513_2014-15",0,0,0,NA,NA,0,0,NA
"4108","76547_2014-15",0,1,1,0,1,0,NA,NA
"4109","76562_2014-15",0,0,0,NA,NA,0,0,NA
"4110","76653_2014-15",0,0,0,0,0,0,0,NA
"4111","76679_2014-15",0,0,0,0,0,0,0,NA
"4112","76687_2014-15",1,5,6,0,0,3,3,NA
"4113","76703_2014-15",0,0,0,0,0,0,0,NA
"4114","76737_2014-15",0,0,0,0,0,0,0,NA
"4115","76752_2014-15",0,0,0,NA,0,0,NA,NA
"4116","76760_2014-15",0,0,0,0,0,0,0,0
"4117","76778_2014-15",0,0,0,0,0,0,0,NA
"4118","76786_2014-15",0,2,2,0,0,1,1,0
"4119","76794_2014-15",1,2,3,0,NA,3,0,NA
"4120","76802_2014-15",0,0,0,0,0,0,0,NA
"4121","76810_2014-15",2,1,3,NA,1,2,0,NA
"4122","76828_2014-15",1,4,5,0,0,5,0,NA
"4123","76836_2014-15",0,0,0,0,0,0,0,NA
"4124","76851_2014-15",0,1,1,0,0,0,0,NA
"4125","76869_2014-15",0,1,1,0,0,0,1,NA
"4126","76877_2014-15",0,0,0,NA,NA,0,0,NA
"4127","76885_2014-15",0,0,0,0,0,0,NA,NA
"4128","76893_2014-15",0,0,0,0,NA,0,0,NA
"4129","76901_2014-15",0,0,0,NA,NA,0,0,NA
"4130","10017_2015-16",0,0,0,0,0,0,0,0
"4131","10025_2015-16",NA,NA,NA,0,0,0,0,NA
"4132","10033_2015-16",0,0,0,0,NA,0,0,NA
"4133","10041_2015-16",0,1,1,0,0,0,1,NA
"4134","10058_2015-16",0,0,0,NA,NA,0,0,NA
"4135","10066_2015-16",NA,0,0,0,0,NA,NA,NA
"4136","10074_2015-16",0,0,0,0,0,0,0,0
"4137","10082_2015-16",0,0,0,0,0,0,0,NA
"4138","10090_2015-16",0,0,0,0,0,0,0,NA
"4139","10108_2015-16",0,0,0,0,0,0,0,NA
"4140","10116_2015-16",0,0,0,0,0,0,0,NA
"4141","10124_2015-16",0,0,0,0,NA,0,0,NA
"4142","10132_2015-16",0,0,0,NA,NA,0,0,NA
"4143","10140_2015-16",0,0,0,0,0,0,0,NA
"4144","10157_2015-16",1,0,1,0,0,1,0,0
"4145","10165_2015-16",0,0,0,0,0,0,0,NA
"4146","10173_2015-16",NA,0,0,0,NA,0,0,NA
"4147","10181_2015-16",0,0,0,0,NA,NA,0,NA
"4148","10199_2015-16",0,1,1,0,0,1,0,0
"4149","10207_2015-16",0,0,0,NA,0,0,0,NA
"4150","10215_2015-16",0,0,0,0,0,0,0,NA
"4151","10223_2015-16",0,0,0,0,NA,NA,0,NA
"4152","10231_2015-16",0,0,0,0,NA,0,0,NA
"4153","10249_2015-16",0,0,0,0,0,0,0,NA
"4154","10256_2015-16",0,0,0,NA,0,0,0,NA
"4155","10264_2015-16",0,0,0,0,0,0,0,NA
"4156","10272_2015-16",0,0,0,0,0,0,0,NA
"4157","10280_2015-16",0,0,0,NA,0,0,0,NA
"4158","10298_2015-16",0,0,0,0,0,0,0,0
"4159","10306_2015-16",0,0,0,0,0,0,0,0
"4160","10314_2015-16",0,0,0,0,0,0,0,NA
