"","dist_year","Expulsion_Females","Expulsion_Males","Expulsion_Other","Expulsion_Asian","Expulsion_Black","Expulsion_White","Expulsion_Hispanic"
"32279","32276_2011-12","0","0",0,"*","0","*","0"
"32280","32276_2011-12","0","0",0,"*","0","*","0"
"32281","32276_2011-12","0","0",0,"*","0","*","0"
"32282","32276_2011-12","0","0",0,"*","0","0","0"
"32283","32276_2011-12","0","0",0,"*","0","0","0"
"32284","32276_2011-12","0","0",0,"*","0","0","0"
"32285","32276_2011-12","0","0",0,"*","0","0","0"
"32286","32276_2011-12","0","0",0,"*","0","0","0"
"32287","32276_2011-12","0","0",0,"*","0","0","0"
"32288","32276_2011-12","0","0",0,"*","0","0","0"
"32289","32276_2011-12","0","0",0,"*","0","0","0"
"32290","32276_2011-12","0","0",0,"*","0","*","0"
"32291","32276_2011-12","0","0",0,"*","0","*","0"
"32292","32276_2011-12","0","0",0,"*","0","*","0"
"32293","32276_2011-12","0","0",0,"*","0","*","0"
"32294","32276_2011-12","0","0",0,"*","0","*","0"
"32295","32276_2011-12","0","0",0,"*","0","*","0"
"32296","32276_2011-12","0","0",0,"*","0","*","0"
"32297","32276_2011-12","0","0",0,"*","0","*","0"
"32298","32276_2011-12","0","0",0,"*","0","0","0"
"32299","32276_2011-12","0","0",0,"*","0","0","0"
"32300","32276_2011-12","0","0",0,"*","0","0","0"
"32301","32276_2011-12","0","0",0,"*","0","0","0"
"32302","32276_2011-12","0","0",0,"*","0","0","0"
"32303","32276_2011-12","0","0",0,"*","0","0","0"
"32304","32276_2011-12","0","0",0,"*","0","0","0"
"32305","32276_2011-12","0","0",0,"*","0","0","0"
"32306","32276_2011-12","0","0",0,"*","0","*","0"
"32307","32276_2011-12","0","0",0,"*","0","*","0"
"32308","32276_2011-12","0","0",0,"*","0","*","0"
"32309","32276_2011-12","0","0",0,"*","0","*","0"
"32310","32276_2011-12","0","0",0,"*","0","*","0"
"32311","32276_2011-12","0","0",0,"*","0","*","0"
"32312","32276_2011-12","0","0",0,"*","0","*","0"
"32313","32276_2011-12","0","0",0,"*","0","*","0"
"32314","32276_2011-12","0","0",0,"*","0","0","0"
"32315","32276_2011-12","0","0",0,"*","0","0","0"
"32316","32276_2011-12","0","0",0,"*","0","0","0"
"32317","32276_2011-12","0","0",0,"*","0","0","0"
"32318","32276_2011-12","0","0",0,"*","0","0","0"
"32319","32276_2011-12","0","0",0,"*","0","0","0"
"32320","32276_2011-12","0","0",0,"*","0","0","0"
"32321","32276_2011-12","0","0",0,"*","0","0","0"
"32322","32276_2011-12","0","0",0,"*","0","*","0"
"32323","32276_2011-12","0","0",0,"*","0","*","0"
"32324","32276_2011-12","0","0",0,"*","0","*","0"
"32325","32276_2011-12","0","0",0,"*","0","*","0"
"32326","32276_2011-12","0","0",0,"*","0","*","0"
"32327","32276_2011-12","0","0",0,"*","0","*","0"
"32328","32276_2011-12","0","0",0,"*","0","*","0"
"32329","32276_2011-12","0","0",0,"*","0","*","0"
"32330","32276_2011-12","0","0",0,"*","0","0","0"
"32331","32276_2011-12","0","0",0,"*","0","0","0"
"32332","32276_2011-12","0","0",0,"*","0","0","0"
"32333","32276_2011-12","0","0",0,"*","0","0","0"
"32334","32276_2011-12","0","0",0,"*","0","0","0"
"32335","32276_2011-12","0","0",0,"*","0","0","0"
"32336","32276_2011-12","0","0",0,"*","0","0","0"
"32337","32276_2011-12","0","0",0,"*","0","0","0"
"32338","32276_2011-12","0","0",0,"*","0","*","0"
"32339","32276_2011-12","0","0",0,"*","0","*","0"
"32340","32276_2011-12","0","0",0,"*","0","*","0"
"32341","32276_2011-12","0","0",0,"*","0","*","0"
"32342","32276_2011-12","0","0",0,"*","0","*","0"
"32343","32276_2011-12","0","0",0,"*","0","*","0"
"32344","32276_2011-12","0","0",0,"*","0","*","0"
"32345","32276_2011-12","0","0",0,"*","0","*","0"
"32346","32276_2011-12","0","0",0,"*","0","0","0"
"32347","32276_2011-12","0","0",0,"*","0","0","0"
"32348","32276_2011-12","0","0",0,"*","0","0","0"
"32349","32276_2011-12","0","0",0,"*","0","0","0"
"32350","32276_2011-12","0","0",0,"*","0","0","0"
"32351","32276_2011-12","0","0",0,"*","0","0","0"
"32352","32276_2011-12","0","0",0,"*","0","0","0"
"32353","32276_2011-12","0","0",0,"*","0","0","0"
"32354","32276_2011-12","0","0",0,"*","0","*","0"
"32355","32276_2011-12","0","0",0,"*","0","*","0"
"32356","32276_2011-12","0","0",0,"*","0","*","0"
"32357","32276_2011-12","0","0",0,"*","0","*","0"
"32358","32276_2011-12","0","0",0,"*","0","*","0"
"32359","32276_2011-12","0","0",0,"*","0","*","0"
"32360","32276_2011-12","0","0",0,"*","0","*","0"
"32361","32276_2011-12","0","0",0,"*","0","*","0"
"32362","32276_2011-12","0","0",0,"*","0","0","0"
"32363","32276_2011-12","0","0",0,"*","0","0","0"
"32364","32276_2011-12","0","0",0,"*","0","0","0"
"32365","32276_2011-12","0","0",0,"*","0","0","0"
"32366","32276_2011-12","0","0",0,"*","0","0","0"
"32367","32276_2011-12","0","0",0,"*","0","0","0"
"32368","32276_2011-12","0","0",0,"*","0","0","0"
"32369","32276_2011-12","0","0",0,"*","0","0","0"
"32370","32276_2011-12","0","0",0,"*","0","*","0"
"32371","32276_2011-12","0","0",0,"*","0","*","0"
"32372","32276_2011-12","0","0",0,"*","0","*","0"
"32373","32276_2011-12","0","0",0,"*","0","*","0"
"32374","32276_2011-12","0","0",0,"*","0","*","0"
"32375","32276_2011-12","0","0",0,"*","0","*","0"
"32376","32276_2011-12","0","0",0,"*","0","*","0"
"32377","32276_2011-12","0","0",0,"*","0","*","0"
"32378","32276_2011-12","0","0",0,"*","0","0","0"
"32379","32276_2011-12","0","0",0,"*","0","0","0"
"32380","32276_2011-12","0","0",0,"*","0","0","0"
"32381","32276_2011-12","0","0",0,"*","0","0","0"
"32382","32276_2011-12","0","0",0,"*","0","0","0"
"32383","32276_2011-12","0","0",0,"*","0","0","0"
"32384","32276_2011-12","0","0",0,"*","0","0","0"
"32385","32276_2011-12","0","0",0,"*","0","0","0"
"32386","32276_2011-12","0","0",0,"*","0","*","0"
"32387","32276_2011-12","0","0",0,"*","0","*","0"
"32388","32276_2011-12","0","0",0,"*","0","*","0"
"32389","32276_2011-12","0","0",0,"*","0","*","0"
"32390","32276_2011-12","0","0",0,"*","0","*","0"
"32391","32276_2011-12","0","0",0,"*","0","*","0"
"32392","32276_2011-12","0","0",0,"*","0","*","0"
"32393","32276_2011-12","0","0",0,"*","0","*","0"
"32394","32276_2011-12","0","0",0,"*","0","0","0"
"32395","32276_2011-12","0","0",0,"*","0","0","0"
"32396","32276_2011-12","0","0",0,"*","0","0","0"
"32397","32276_2011-12","0","0",0,"*","0","0","0"
"32398","32276_2011-12","0","0",0,"*","0","0","0"
"32399","32276_2011-12","0","0",0,"*","0","0","0"
"32400","32276_2011-12","0","0",0,"*","0","0","0"
"32401","32276_2011-12","0","0",0,"*","0","0","0"
"32402","32276_2011-12","0","0",0,"*","0","*","0"
"32403","32276_2011-12","0","0",0,"*","0","*","0"
"32404","32276_2011-12","0","0",0,"*","0","*","0"
"32405","32276_2011-12","0","0",0,"*","0","*","0"
"32406","32276_2011-12","0","0",0,"*","0","*","0"
"32407","32276_2011-12","0","0",0,"*","0","*","0"
"32408","32276_2011-12","0","0",0,"*","0","*","0"
"32409","32276_2011-12","0","0",0,"*","0","*","0"
"32410","32276_2011-12","0","0",0,"*","0","0","0"
"32411","32276_2011-12","0","0",0,"*","0","0","0"
"32412","32276_2011-12","0","0",0,"*","0","0","0"
"32413","32276_2011-12","0","0",0,"*","0","0","0"
"32414","32276_2011-12","0","0",0,"*","0","0","0"
"32415","32276_2011-12","0","0",0,"*","0","0","0"
"32416","32276_2011-12","0","0",0,"*","0","0","0"
"32417","32276_2011-12","0","0",0,"*","0","0","0"
"32418","32276_2011-12","0","0",0,"*","0","*","0"
"32419","32276_2011-12","0","0",0,"*","0","*","0"
"32420","32276_2011-12","0","0",0,"*","0","*","0"
"32421","32276_2011-12","0","0",0,"*","0","*","0"
"32422","32276_2011-12","0","0",0,"*","0","*","0"
"32423","32276_2011-12","0","0",0,"*","0","*","0"
"32424","32276_2011-12","0","0",0,"*","0","*","0"
"32425","32276_2011-12","0","0",0,"*","0","*","0"
"32426","32276_2011-12","0","0",0,"*","0","0","0"
"32427","32276_2011-12","0","0",0,"*","0","0","0"
"32428","32276_2011-12","0","0",0,"*","0","0","0"
"32429","32276_2011-12","0","0",0,"*","0","0","0"
"32430","32276_2011-12","0","0",0,"*","0","0","0"
"32431","32276_2011-12","0","0",0,"*","0","0","0"
"32432","32276_2011-12","0","0",0,"*","0","0","0"
"32433","32276_2011-12","0","0",0,"*","0","0","0"
"32434","32276_2011-12","0","0",0,"*","0","*","0"
"32435","32276_2011-12","0","0",0,"*","0","*","0"
"32436","32276_2011-12","0","0",0,"*","0","*","0"
"32437","32276_2011-12","0","0",0,"*","0","*","0"
"32438","32276_2011-12","0","0",0,"*","0","*","0"
"32439","32276_2011-12","0","0",0,"*","0","*","0"
"32440","32276_2011-12","0","0",0,"*","0","*","0"
"32441","32276_2011-12","0","0",0,"*","0","*","0"
"32442","32276_2011-12","0","0",0,"*","0","0","0"
"32443","32276_2011-12","0","0",0,"*","0","0","0"
"32444","32276_2011-12","0","0",0,"*","0","0","0"
"32445","32276_2011-12","0","0",0,"*","0","0","0"
"32446","32276_2011-12","0","0",0,"*","0","0","0"
"32447","32276_2011-12","0","0",0,"*","0","0","0"
"32448","32276_2011-12","0","0",0,"*","0","0","0"
"32449","32276_2011-12","0","0",0,"*","0","0","0"
"32450","32276_2011-12","0","0",0,"*","0","*","0"
"32451","32276_2011-12","0","0",0,"*","0","*","0"
"32452","32276_2011-12","0","0",0,"*","0","*","0"
"32453","32276_2011-12","0","0",0,"*","0","*","0"
"32454","32276_2011-12","0","0",0,"*","0","*","0"
"32455","32276_2011-12","0","0",0,"*","0","*","0"
"32456","32276_2011-12","0","0",0,"*","0","*","0"
"32457","32276_2011-12","0","0",0,"*","0","*","0"
"32458","32276_2011-12","0","0",0,"*","0","0","0"
"32459","32276_2011-12","0","0",0,"*","0","0","0"
"32460","32276_2011-12","0","0",0,"*","0","0","0"
"32461","32276_2011-12","0","0",0,"*","0","0","0"
"32462","32276_2011-12","0","0",0,"*","0","0","0"
"32463","32276_2011-12","0","0",0,"*","0","0","0"
"32464","32276_2011-12","0","0",0,"*","0","0","0"
"32465","32276_2011-12","0","0",0,"*","0","0","0"
"32466","32276_2011-12","0","0",0,"*","0","*","0"
"32467","32276_2011-12","0","0",0,"*","0","*","0"
"32468","32276_2011-12","0","0",0,"*","0","*","0"
"32469","32276_2011-12","0","0",0,"*","0","*","0"
"32470","32276_2011-12","0","0",0,"*","0","*","0"
"32471","32276_2011-12","0","0",0,"*","0","*","0"
"32472","32276_2011-12","0","0",0,"*","0","*","0"
"32473","32276_2011-12","0","0",0,"*","0","*","0"
"32474","32276_2011-12","0","0",0,"*","0","0","0"
"32475","32276_2011-12","0","0",0,"*","0","0","0"
"32476","32276_2011-12","0","0",0,"*","0","0","0"
"32477","32276_2011-12","0","0",0,"*","0","0","0"
"32478","32276_2011-12","0","0",0,"*","0","0","0"
"32479","32276_2011-12","0","0",0,"*","0","0","0"
"32480","32276_2011-12","0","0",0,"*","0","0","0"
"32481","32276_2011-12","0","0",0,"*","0","0","0"
"32482","32276_2011-12","0","0",0,"*","0","*","0"
"32483","32276_2011-12","0","0",0,"*","0","*","0"
"32484","32276_2011-12","0","0",0,"*","0","*","0"
"32485","32276_2011-12","0","0",0,"*","0","*","0"
"32486","32276_2011-12","0","0",0,"*","0","*","0"
"32487","32276_2011-12","0","0",0,"*","0","*","0"
"32488","32276_2011-12","0","0",0,"*","0","*","0"
"32489","32276_2011-12","0","0",0,"*","0","*","0"
"32490","32276_2011-12","0","0",0,"*","0","0","0"
"32491","32276_2011-12","0","0",0,"*","0","0","0"
"32492","32276_2011-12","0","0",0,"*","0","0","0"
"32493","32276_2011-12","0","0",0,"*","0","0","0"
"32494","32276_2011-12","0","0",0,"*","0","0","0"
"32495","32276_2011-12","0","0",0,"*","0","0","0"
"32496","32276_2011-12","0","0",0,"*","0","0","0"
"32497","32276_2011-12","0","0",0,"*","0","0","0"
"32498","32276_2011-12","0","0",0,"*","0","*","0"
"32499","32276_2011-12","0","0",0,"*","0","*","0"
"32500","32276_2011-12","0","0",0,"*","0","*","0"
"32501","32276_2011-12","0","0",0,"*","0","*","0"
"32502","32276_2011-12","0","0",0,"*","0","*","0"
"32503","32276_2011-12","0","0",0,"*","0","*","0"
"32504","32276_2011-12","0","0",0,"*","0","*","0"
"32505","32276_2011-12","0","0",0,"*","0","*","0"
"32506","32276_2011-12","0","0",0,"*","0","0","0"
"32507","32276_2011-12","0","0",0,"*","0","0","0"
"32508","32276_2011-12","0","0",0,"*","0","0","0"
"32509","32276_2011-12","0","0",0,"*","0","0","0"
"32510","32276_2011-12","0","0",0,"*","0","0","0"
"32511","32276_2011-12","0","0",0,"*","0","0","0"
"32512","32276_2011-12","0","0",0,"*","0","0","0"
"32513","32276_2011-12","0","0",0,"*","0","0","0"
"32514","32276_2011-12","0","0",0,"*","0","*","0"
"32515","32276_2011-12","0","0",0,"*","0","*","0"
"32516","32276_2011-12","0","0",0,"*","0","*","0"
"32517","32276_2011-12","0","0",0,"*","0","*","0"
"32518","32276_2011-12","0","0",0,"*","0","*","0"
"32519","32276_2011-12","0","0",0,"*","0","*","0"
"32520","32276_2011-12","0","0",0,"*","0","*","0"
"32521","32276_2011-12","0","0",0,"*","0","*","0"
"32522","32276_2011-12","0","0",0,"*","0","0","0"
"32523","32276_2011-12","0","0",0,"*","0","0","0"
"32524","32276_2011-12","0","0",0,"*","0","0","0"
"32525","32276_2011-12","0","0",0,"*","0","0","0"
"32526","32276_2011-12","0","0",0,"*","0","0","0"
"32527","32276_2011-12","0","0",0,"*","0","0","0"
"32528","32276_2011-12","0","0",0,"*","0","0","0"
"32529","32276_2011-12","0","0",0,"*","0","0","0"
"32530","32276_2011-12","0","0",0,"*","0","*","0"
"32531","32276_2011-12","0","0",0,"*","0","*","0"
"32532","32276_2011-12","0","0",0,"*","0","*","0"
"32533","32276_2011-12","0","0",0,"*","0","*","0"
"32534","32276_2011-12","0","0",0,"*","0","*","0"
"32535","32276_2011-12","0","0",0,"*","0","*","0"
"32536","32276_2011-12","0","0",0,"*","0","*","0"
"32537","32276_2011-12","0","0",0,"*","0","*","0"
"32538","32276_2011-12","0","0",0,"*","0","0","0"
"32539","32276_2011-12","0","0",0,"*","0","0","0"
"32540","32276_2011-12","0","0",0,"*","0","0","0"
"32541","32276_2011-12","0","0",0,"*","0","0","0"
"32542","32276_2011-12","0","0",0,"*","0","0","0"
"32543","32276_2011-12","0","0",0,"*","0","0","0"
"32544","32276_2011-12","0","0",0,"*","0","0","0"
"32545","32276_2011-12","0","0",0,"*","0","0","0"
"32546","32276_2011-12","0","0",0,"*","0","*","0"
"32547","32276_2011-12","0","0",0,"*","0","*","0"
"32548","32276_2011-12","0","0",0,"*","0","*","0"
"32549","32276_2011-12","0","0",0,"*","0","*","0"
"32550","32276_2011-12","0","0",0,"*","0","*","0"
"32551","32276_2011-12","0","0",0,"*","0","*","0"
"32552","32276_2011-12","0","0",0,"*","0","*","0"
"32553","32276_2011-12","0","0",0,"*","0","*","0"
"32554","32276_2011-12","0","0",0,"*","0","0","0"
"32555","32276_2011-12","0","0",0,"*","0","0","0"
"32556","32276_2011-12","0","0",0,"*","0","0","0"
"32557","32276_2011-12","0","0",0,"*","0","0","0"
"32558","32276_2011-12","0","0",0,"*","0","0","0"
"32559","32276_2011-12","0","0",0,"*","0","0","0"
"32560","32276_2011-12","0","0",0,"*","0","0","0"
"32561","32276_2011-12","0","0",0,"*","0","0","0"
"32562","32276_2011-12","0","0",0,"*","0","*","0"
"32563","32276_2011-12","0","0",0,"*","0","*","0"
"32564","32276_2011-12","0","0",0,"*","0","*","0"
"32565","32276_2011-12","0","0",0,"*","0","*","0"
"32566","32276_2011-12","0","0",0,"*","0","*","0"
"32567","32276_2011-12","0","0",0,"*","0","*","0"
"32568","32276_2011-12","0","0",0,"*","0","*","0"
"32569","32276_2011-12","0","0",0,"*","0","*","0"
"32570","32276_2011-12","0","0",0,"*","0","0","0"
"32571","32276_2011-12","0","0",0,"*","0","0","0"
"32572","32276_2011-12","0","0",0,"*","0","0","0"
"32573","32276_2011-12","0","0",0,"*","0","0","0"
"32574","32276_2011-12","0","0",0,"*","0","0","0"
"32575","32276_2011-12","0","0",0,"*","0","0","0"
"32576","32276_2011-12","0","0",0,"*","0","0","0"
"32577","32276_2011-12","0","0",0,"*","0","0","0"
"32578","32276_2011-12","0","0",0,"*","0","*","0"
"32579","32276_2011-12","0","0",0,"*","0","*","0"
"32580","32276_2011-12","0","0",0,"*","0","*","0"
"32581","32276_2011-12","0","0",0,"*","0","*","0"
"32582","32276_2011-12","0","0",0,"*","0","*","0"
"32583","32276_2011-12","0","0",0,"*","0","*","0"
"32584","32276_2011-12","0","0",0,"*","0","*","0"
"32585","32276_2011-12","0","0",0,"*","0","*","0"
"32586","32276_2011-12","0","0",0,"*","0","0","0"
"32587","32276_2011-12","0","0",0,"*","0","0","0"
"32588","32276_2011-12","0","0",0,"*","0","0","0"
"32589","32276_2011-12","0","0",0,"*","0","0","0"
"32590","32276_2011-12","0","0",0,"*","0","0","0"
"32591","32276_2011-12","0","0",0,"*","0","0","0"
"32592","32276_2011-12","0","0",0,"*","0","0","0"
"32593","32276_2011-12","0","0",0,"*","0","0","0"
"32594","32276_2011-12","0","0",0,"*","0","*","0"
"32595","32276_2011-12","0","0",0,"*","0","*","0"
"32596","32276_2011-12","0","0",0,"*","0","*","0"
"32597","32276_2011-12","0","0",0,"*","0","*","0"
"32598","32276_2011-12","0","0",0,"*","0","*","0"
"32599","32276_2011-12","0","0",0,"*","0","*","0"
"32600","32276_2011-12","0","0",0,"*","0","*","0"
"32601","32276_2011-12","0","0",0,"*","0","*","0"
"32602","32276_2011-12","0","0",0,"*","0","0","0"
"32603","32276_2011-12","0","0",0,"*","0","0","0"
"32604","32276_2011-12","0","0",0,"*","0","0","0"
"32605","32276_2011-12","0","0",0,"*","0","0","0"
"32606","32276_2011-12","0","0",0,"*","0","0","0"
"32607","32276_2011-12","0","0",0,"*","0","0","0"
"32608","32276_2011-12","0","0",0,"*","0","0","0"
"32609","32276_2011-12","0","0",0,"*","0","0","0"
"32610","32276_2011-12","0","0",0,"0","0","*","0"
"32611","32276_2011-12","0","0",0,"0","0","*","0"
"32612","32276_2011-12","0","0",0,"0","0","*","0"
"32613","32276_2011-12","0","0",0,"0","0","*","0"
"32614","32276_2011-12","0","0",0,"0","0","*","0"
"32615","32276_2011-12","0","0",0,"0","0","*","0"
"32616","32276_2011-12","0","0",0,"0","0","*","0"
"32617","32276_2011-12","0","0",0,"0","0","*","0"
"32618","32276_2011-12","0","0",0,"0","0","0","0"
"32619","32276_2011-12","0","0",0,"0","0","0","0"
"32620","32276_2011-12","0","0",0,"0","0","0","0"
"32621","32276_2011-12","0","0",0,"0","0","0","0"
"32622","32276_2011-12","0","0",0,"0","0","0","0"
"32623","32276_2011-12","0","0",0,"0","0","0","0"
"32624","32276_2011-12","0","0",0,"0","0","0","0"
"32625","32276_2011-12","0","0",0,"0","0","0","0"
"32626","32276_2011-12","0","0",0,"0","0","*","0"
"32627","32276_2011-12","0","0",0,"0","0","*","0"
"32628","32276_2011-12","0","0",0,"0","0","*","0"
"32629","32276_2011-12","0","0",0,"0","0","*","0"
"32630","32276_2011-12","0","0",0,"0","0","*","0"
"32631","32276_2011-12","0","0",0,"0","0","*","0"
"32632","32276_2011-12","0","0",0,"0","0","*","0"
"32633","32276_2011-12","0","0",0,"0","0","*","0"
"32634","32276_2011-12","0","0",0,"0","0","0","0"
"32635","32276_2011-12","0","0",0,"0","0","0","0"
"32636","32276_2011-12","0","0",0,"0","0","0","0"
"32637","32276_2011-12","0","0",0,"0","0","0","0"
"32638","32276_2011-12","0","0",0,"0","0","0","0"
"32639","32276_2011-12","0","0",0,"0","0","0","0"
"32640","32276_2011-12","0","0",0,"0","0","0","0"
"32641","32276_2011-12","0","0",0,"0","0","0","0"
"32642","32276_2011-12","0","0",0,"0","0","*","0"
"32643","32276_2011-12","0","0",0,"0","0","*","0"
"32644","32276_2011-12","0","0",0,"0","0","*","0"
"32645","32276_2011-12","0","0",0,"0","0","*","0"
"32646","32276_2011-12","0","0",0,"0","0","*","0"
"32647","32276_2011-12","0","0",0,"0","0","*","0"
"32648","32276_2011-12","0","0",0,"0","0","*","0"
"32649","32276_2011-12","0","0",0,"0","0","*","0"
"32650","32276_2011-12","0","0",0,"0","0","0","0"
"32651","32276_2011-12","0","0",0,"0","0","0","0"
"32652","32276_2011-12","0","0",0,"0","0","0","0"
"32653","32276_2011-12","0","0",0,"0","0","0","0"
"32654","32276_2011-12","0","0",0,"0","0","0","0"
"32655","32276_2011-12","0","0",0,"0","0","0","0"
"32656","32276_2011-12","0","0",0,"0","0","0","0"
"32657","32276_2011-12","0","0",0,"0","0","0","0"
"32658","32276_2011-12","0","0",0,"0","0","*","0"
"32659","32276_2011-12","0","0",0,"0","0","*","0"
"32660","32276_2011-12","0","0",0,"0","0","*","0"
"32661","32276_2011-12","0","0",0,"0","0","*","0"
"32662","32276_2011-12","0","0",0,"0","0","*","0"
"32663","32276_2011-12","0","0",0,"0","0","*","0"
"32664","32276_2011-12","0","0",0,"0","0","*","0"
"32665","32276_2011-12","0","0",0,"0","0","*","0"
"32666","32276_2011-12","0","0",0,"0","0","0","0"
"32667","32276_2011-12","0","0",0,"0","0","0","0"
"32668","32276_2011-12","0","0",0,"0","0","0","0"
"32669","32276_2011-12","0","0",0,"0","0","0","0"
"32670","32276_2011-12","0","0",0,"0","0","0","0"
"32671","32276_2011-12","0","0",0,"0","0","0","0"
"32672","32276_2011-12","0","0",0,"0","0","0","0"
"32673","32276_2011-12","0","0",0,"0","0","0","0"
"32674","32276_2011-12","0","0",0,"*","0","*","0"
"32675","32276_2011-12","0","0",0,"*","0","*","0"
"32676","32276_2011-12","0","0",0,"*","0","*","0"
"32677","32276_2011-12","0","0",0,"*","0","*","0"
"32678","32276_2011-12","0","0",0,"*","0","*","0"
"32679","32276_2011-12","0","0",0,"*","0","*","0"
"32680","32276_2011-12","0","0",0,"*","0","*","0"
"32681","32276_2011-12","0","0",0,"*","0","*","0"
